"sha256","dup_count","action","keep_path","keep_rel_path","file_path","rel_path","top_dir","file_name","size","keep_score","reason_flags"
"B2458FBEC839F970F504EEC3B33417989B86BC885F8EB979310E22CDF476919B","3","KEEP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B.0745.B.815.940","VJMsg\J11B.0745.B.815.940","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B.0745.B.815.940","VJMsg\J11B.0745.B.815.940","VJMsg","J11B.0745.B.815.940","9045","25",""
"B2458FBEC839F970F504EEC3B33417989B86BC885F8EB979310E22CDF476919B","3","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B.0745.B.815.940","VJMsg\J11B.0745.B.815.940","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J11B直管\J11B.0745.B.815.940","J11B直管\J11B.0745.B.815.940","J11B直管","J11B.0745.B.815.940","9045","26",""
"B2458FBEC839F970F504EEC3B33417989B86BC885F8EB979310E22CDF476919B","3","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B.0745.B.815.940","VJMsg\J11B.0745.B.815.940","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\0745QK\J11B.0745.B.815.940","VJMsg\J11B钢管\0745QK\J11B.0745.B.815.940","VJMsg","J11B.0745.B.815.940","9045","39",""
"5DCE96C8053520103F5B3C2C8F48A728FFB5A9EFFB72C1014ED8F727A4484CB5","2","KEEP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B.0745.B.815.941","VJMsg\J11B.0745.B.815.941","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B.0745.B.815.941","VJMsg\J11B.0745.B.815.941","VJMsg","J11B.0745.B.815.941","9045","25",""
"5DCE96C8053520103F5B3C2C8F48A728FFB5A9EFFB72C1014ED8F727A4484CB5","2","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B.0745.B.815.941","VJMsg\J11B.0745.B.815.941","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J11B直管\J11B.0745.B.815.941","J11B直管\J11B.0745.B.815.941","J11B直管","J11B.0745.B.815.941","9045","26",""
"8AE728385B79D919329D2D7EFEA049FF84EA5BA83E019E93E604C2DCF1FBD37A","3","KEEP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B.6101.B.810.933","VJMsg\J11B.6101.B.810.933","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B.6101.B.810.933","VJMsg\J11B.6101.B.810.933","VJMsg","J11B.6101.B.810.933","9045","25",""
"8AE728385B79D919329D2D7EFEA049FF84EA5BA83E019E93E604C2DCF1FBD37A","3","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B.6101.B.810.933","VJMsg\J11B.6101.B.810.933","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J11B直管\J11B.6101.B.810.933","J11B直管\J11B.6101.B.810.933","J11B直管","J11B.6101.B.810.933","9045","26",""
"8AE728385B79D919329D2D7EFEA049FF84EA5BA83E019E93E604C2DCF1FBD37A","3","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B.6101.B.810.933","VJMsg\J11B.6101.B.810.933","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\7402.B\J11B.6101.B\J11B.6101.B.810.933","VJMsg\7402.B\J11B.6101.B\J11B.6101.B.810.933","VJMsg","J11B.6101.B.810.933","9045","44",""
"21001215F02BF4D272D6EF9379F886BA796E01C0B88797C816DC8FA317F8F9CB","3","KEEP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B.6101.B.810.935","VJMsg\J11B.6101.B.810.935","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B.6101.B.810.935","VJMsg\J11B.6101.B.810.935","VJMsg","J11B.6101.B.810.935","9045","25",""
"21001215F02BF4D272D6EF9379F886BA796E01C0B88797C816DC8FA317F8F9CB","3","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B.6101.B.810.935","VJMsg\J11B.6101.B.810.935","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J11B直管\J11B.6101.B.810.935","J11B直管\J11B.6101.B.810.935","J11B直管","J11B.6101.B.810.935","9045","26",""
"21001215F02BF4D272D6EF9379F886BA796E01C0B88797C816DC8FA317F8F9CB","3","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B.6101.B.810.935","VJMsg\J11B.6101.B.810.935","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\7402.B\J11B.6101.B\J11B.6101.B.810.935","VJMsg\7402.B\J11B.6101.B\J11B.6101.B.810.935","VJMsg","J11B.6101.B.810.935","9045","44",""
"123AA1436E89082A43D5940CD309D43466ABB2EE60308E36078FFE44DC93EE92","3","KEEP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B.6101.B.810.937","VJMsg\J11B.6101.B.810.937","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B.6101.B.810.937","VJMsg\J11B.6101.B.810.937","VJMsg","J11B.6101.B.810.937","9045","25",""
"123AA1436E89082A43D5940CD309D43466ABB2EE60308E36078FFE44DC93EE92","3","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B.6101.B.810.937","VJMsg\J11B.6101.B.810.937","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J11B直管\J11B.6101.B.810.937","J11B直管\J11B.6101.B.810.937","J11B直管","J11B.6101.B.810.937","9045","26",""
"123AA1436E89082A43D5940CD309D43466ABB2EE60308E36078FFE44DC93EE92","3","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B.6101.B.810.937","VJMsg\J11B.6101.B.810.937","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\7402.B\J11B.6101.B\J11B.6101.B.810.937","VJMsg\7402.B\J11B.6101.B\J11B.6101.B.810.937","VJMsg","J11B.6101.B.810.937","9045","44",""
"C0EA4E32EFD7796DF1C76566D536DF5CB6DA8E2D1AA4E194A85DB88E82B96C90","2","KEEP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B.6126.B.050.910","VJMsg\J11B.6126.B.050.910","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B.6126.B.050.910","VJMsg\J11B.6126.B.050.910","VJMsg","J11B.6126.B.050.910","9045","25",""
"C0EA4E32EFD7796DF1C76566D536DF5CB6DA8E2D1AA4E194A85DB88E82B96C90","2","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B.6126.B.050.910","VJMsg\J11B.6126.B.050.910","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J11B直管\J11B.6126.B.050.910","J11B直管\J11B.6126.B.050.910","J11B直管","J11B.6126.B.050.910","9045","26",""
"5F994ED5A79F04A1773DB71503037FFE2688635FC108CE9D280F3E65C7DB2163","2","KEEP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B.7698.B.035.000","VJMsg\J11B.7698.B.035.000","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B.7698.B.035.000","VJMsg\J11B.7698.B.035.000","VJMsg","J11B.7698.B.035.000","9045","25",""
"5F994ED5A79F04A1773DB71503037FFE2688635FC108CE9D280F3E65C7DB2163","2","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B.7698.B.035.000","VJMsg\J11B.7698.B.035.000","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J11B直管\J11B.7698.B.035.000","J11B直管\J11B.7698.B.035.000","J11B直管","J11B.7698.B.035.000","9045","26",""
"90FA82DA4187D1BFBE249608DE657CB37DD05A773290FA185D5047585E75D325","2","KEEP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11BS.0745.A.005.912","VJMsg\J11BS.0745.A.005.912","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11BS.0745.A.005.912","VJMsg\J11BS.0745.A.005.912","VJMsg","J11BS.0745.A.005.912","9045","26",""
"90FA82DA4187D1BFBE249608DE657CB37DD05A773290FA185D5047585E75D325","2","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11BS.0745.A.005.912","VJMsg\J11BS.0745.A.005.912","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J11B直管\J11BS.0745.A.005.912","J11B直管\J11BS.0745.A.005.912","J11B直管","J11BS.0745.A.005.912","9045","27",""
"472DFFFC97CF8524D4AC44757EF986E1C64584FB1C2E7165B37B5C3A571C9FA6","2","KEEP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11BS.0745.A.005.914","VJMsg\J11BS.0745.A.005.914","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11BS.0745.A.005.914","VJMsg\J11BS.0745.A.005.914","VJMsg","J11BS.0745.A.005.914","9045","26",""
"472DFFFC97CF8524D4AC44757EF986E1C64584FB1C2E7165B37B5C3A571C9FA6","2","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11BS.0745.A.005.914","VJMsg\J11BS.0745.A.005.914","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J11B直管\J11BS.0745.A.005.914","J11B直管\J11BS.0745.A.005.914","J11B直管","J11BS.0745.A.005.914","9045","27",""
"108C4425D9B2339D1A8320D3B169702520813D0D786F40EAE48EC80C8768BDEE","2","KEEP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11BS.0745.A.005.915","VJMsg\J11BS.0745.A.005.915","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11BS.0745.A.005.915","VJMsg\J11BS.0745.A.005.915","VJMsg","J11BS.0745.A.005.915","9045","26",""
"108C4425D9B2339D1A8320D3B169702520813D0D786F40EAE48EC80C8768BDEE","2","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11BS.0745.A.005.915","VJMsg\J11BS.0745.A.005.915","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J11B直管\J11BS.0745.A.005.915","J11B直管\J11BS.0745.A.005.915","J11B直管","J11BS.0745.A.005.915","9045","27",""
"2F7038CABC36260E55F56BAE3CAF1E4E2EF3095D5C9F83F8897856B15E05C79D","2","KEEP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11BS.0745.A.005.916","VJMsg\J11BS.0745.A.005.916","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11BS.0745.A.005.916","VJMsg\J11BS.0745.A.005.916","VJMsg","J11BS.0745.A.005.916","9045","26",""
"2F7038CABC36260E55F56BAE3CAF1E4E2EF3095D5C9F83F8897856B15E05C79D","2","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11BS.0745.A.005.916","VJMsg\J11BS.0745.A.005.916","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J11B直管\J11BS.0745.A.005.916","J11B直管\J11BS.0745.A.005.916","J11B直管","J11BS.0745.A.005.916","9045","27",""
"F925C7CD0D5C3EDFE18906A4C73603AEE2B8F3EF7D9860A830BF0733C26D47D4","2","KEEP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B.0740.B.045.906","VJMsg\J11B.0740.B.045.906","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B.0740.B.045.906","VJMsg\J11B.0740.B.045.906","VJMsg","J11B.0740.B.045.906","9045","25",""
"F925C7CD0D5C3EDFE18906A4C73603AEE2B8F3EF7D9860A830BF0733C26D47D4","2","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B.0740.B.045.906","VJMsg\J11B.0740.B.045.906","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J11B直管\0740\J11B.0740.B.045.906","J11B直管\0740\J11B.0740.B.045.906","J11B直管","J11B.0740.B.045.906","9045","31",""
"F38BA2DB9AD43594C90D6C57261CDC73F8591387C69C67C29479678F765663BA","2","KEEP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B.0740.B.045.991","VJMsg\J11B.0740.B.045.991","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B.0740.B.045.991","VJMsg\J11B.0740.B.045.991","VJMsg","J11B.0740.B.045.991","9045","25",""
"F38BA2DB9AD43594C90D6C57261CDC73F8591387C69C67C29479678F765663BA","2","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B.0740.B.045.991","VJMsg\J11B.0740.B.045.991","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J11B直管\0740\J11B.0740.B.045.991","J11B直管\0740\J11B.0740.B.045.991","J11B直管","J11B.0740.B.045.991","9045","31",""
"513D2194085C5FA9AA12E9F21CFAA62F1F11D3BEC908A44648FAC2E765151E08","2","KEEP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B.0740.B.845.901","VJMsg\J11B.0740.B.845.901","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B.0740.B.845.901","VJMsg\J11B.0740.B.845.901","VJMsg","J11B.0740.B.845.901","9045","25",""
"513D2194085C5FA9AA12E9F21CFAA62F1F11D3BEC908A44648FAC2E765151E08","2","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B.0740.B.845.901","VJMsg\J11B.0740.B.845.901","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J11B直管\0740\J11B.0740.B.845.901","J11B直管\0740\J11B.0740.B.845.901","J11B直管","J11B.0740.B.845.901","9045","31",""
"8440E1D35243F40490F5EE2E940FB3691E538323435075C7A6682112C8B2CA77","2","KEEP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B.0740.B.845.902","VJMsg\J11B.0740.B.845.902","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B.0740.B.845.902","VJMsg\J11B.0740.B.845.902","VJMsg","J11B.0740.B.845.902","9045","25",""
"8440E1D35243F40490F5EE2E940FB3691E538323435075C7A6682112C8B2CA77","2","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B.0740.B.845.902","VJMsg\J11B.0740.B.845.902","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J11B直管\0740\J11B.0740.B.845.902","J11B直管\0740\J11B.0740.B.845.902","J11B直管","J11B.0740.B.845.902","9045","31",""
"3199583BD9FE643DDA7FCF1F701AE2A751FAE8EA251B062D50CDBAB479467742","2","KEEP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B.0740.B.845.903","VJMsg\J11B.0740.B.845.903","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B.0740.B.845.903","VJMsg\J11B.0740.B.845.903","VJMsg","J11B.0740.B.845.903","9045","25",""
"3199583BD9FE643DDA7FCF1F701AE2A751FAE8EA251B062D50CDBAB479467742","2","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B.0740.B.845.903","VJMsg\J11B.0740.B.845.903","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J11B直管\0740\J11B.0740.B.845.903","J11B直管\0740\J11B.0740.B.845.903","J11B直管","J11B.0740.B.845.903","9045","31",""
"B375F147B262D015218A2F69422896A2B14706ADD7DFC4ACA6549B73F5E27274","2","KEEP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B.0740.B.845.904","VJMsg\J11B.0740.B.845.904","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B.0740.B.845.904","VJMsg\J11B.0740.B.845.904","VJMsg","J11B.0740.B.845.904","9045","25",""
"B375F147B262D015218A2F69422896A2B14706ADD7DFC4ACA6549B73F5E27274","2","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B.0740.B.845.904","VJMsg\J11B.0740.B.845.904","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J11B直管\0740\J11B.0740.B.845.904","J11B直管\0740\J11B.0740.B.845.904","J11B直管","J11B.0740.B.845.904","9045","31",""
"C3B63CA530B5BF65611C9B762E5893DA2B34DDDA9F9B62F779AE35F39390A481","2","KEEP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B.0740.B.845.905","VJMsg\J11B.0740.B.845.905","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B.0740.B.845.905","VJMsg\J11B.0740.B.845.905","VJMsg","J11B.0740.B.845.905","9045","25",""
"C3B63CA530B5BF65611C9B762E5893DA2B34DDDA9F9B62F779AE35F39390A481","2","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B.0740.B.845.905","VJMsg\J11B.0740.B.845.905","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J11B直管\0740\J11B.0740.B.845.905","J11B直管\0740\J11B.0740.B.845.905","J11B直管","J11B.0740.B.845.905","9045","31",""
"C99229F3EA91BA139B5105D723BE5CE056192A215ADD25CAEA8031A58533530D","2","KEEP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B.0740.B.845.916","VJMsg\J11B.0740.B.845.916","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B.0740.B.845.916","VJMsg\J11B.0740.B.845.916","VJMsg","J11B.0740.B.845.916","9045","25",""
"C99229F3EA91BA139B5105D723BE5CE056192A215ADD25CAEA8031A58533530D","2","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B.0740.B.845.916","VJMsg\J11B.0740.B.845.916","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J11B直管\0740\J11B.0740.B.845.916","J11B直管\0740\J11B.0740.B.845.916","J11B直管","J11B.0740.B.845.916","9045","31",""
"27F9119B3A0576D8003826740AA638319B6BA055736B0E81DC2A17B1D08F7230","4","KEEP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B.0740.B.845.931","VJMsg\J11B.0740.B.845.931","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B.0740.B.845.931","VJMsg\J11B.0740.B.845.931","VJMsg","J11B.0740.B.845.931","9045","25",""
"27F9119B3A0576D8003826740AA638319B6BA055736B0E81DC2A17B1D08F7230","4","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B.0740.B.845.931","VJMsg\J11B.0740.B.845.931","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J11B直管\0740\J11B.0740.B.845.931","J11B直管\0740\J11B.0740.B.845.931","J11B直管","J11B.0740.B.845.931","9045","31",""
"27F9119B3A0576D8003826740AA638319B6BA055736B0E81DC2A17B1D08F7230","4","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B.0740.B.845.931","VJMsg\J11B.0740.B.845.931","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\845\J11B.0740.B.845.931","VJMsg\J11B钢管\845\J11B.0740.B.845.931","VJMsg","J11B.0740.B.845.931","9045","36",""
"27F9119B3A0576D8003826740AA638319B6BA055736B0E81DC2A17B1D08F7230","4","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B.0740.B.845.931","VJMsg\J11B.0740.B.845.931","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\QL\0740.B\845\J11B.0740.B.845.931","VJMsg\J11B钢管\QL\0740.B\845\J11B.0740.B.845.931","VJMsg","J11B.0740.B.845.931","9045","46",""
"9B7B38E67CFF5FBDCAC817FA4B8C7D24DFE10FCF108117E04A90370CF7867653","2","KEEP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B.0740.B.845.933","VJMsg\J11B.0740.B.845.933","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B.0740.B.845.933","VJMsg\J11B.0740.B.845.933","VJMsg","J11B.0740.B.845.933","9045","25",""
"9B7B38E67CFF5FBDCAC817FA4B8C7D24DFE10FCF108117E04A90370CF7867653","2","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B.0740.B.845.933","VJMsg\J11B.0740.B.845.933","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J11B直管\0740\J11B.0740.B.845.933","J11B直管\0740\J11B.0740.B.845.933","J11B直管","J11B.0740.B.845.933","9045","31",""
"8744DC4FC69A9980F9A66DB22204D1171BCF7C73A33E36FDAA2FF617CE9D90AA","2","KEEP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B.0740.B.845.934","VJMsg\J11B.0740.B.845.934","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B.0740.B.845.934","VJMsg\J11B.0740.B.845.934","VJMsg","J11B.0740.B.845.934","9045","25",""
"8744DC4FC69A9980F9A66DB22204D1171BCF7C73A33E36FDAA2FF617CE9D90AA","2","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B.0740.B.845.934","VJMsg\J11B.0740.B.845.934","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J11B直管\0740\J11B.0740.B.845.934","J11B直管\0740\J11B.0740.B.845.934","J11B直管","J11B.0740.B.845.934","9045","31",""
"16457C139C8D5F7FB4F5D924228A9F53E68B5FACB93C5B95DF2797BB43668259","2","KEEP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B.0740.B.845.935","VJMsg\J11B.0740.B.845.935","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B.0740.B.845.935","VJMsg\J11B.0740.B.845.935","VJMsg","J11B.0740.B.845.935","9045","25",""
"16457C139C8D5F7FB4F5D924228A9F53E68B5FACB93C5B95DF2797BB43668259","2","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B.0740.B.845.935","VJMsg\J11B.0740.B.845.935","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J11B直管\0740\J11B.0740.B.845.935","J11B直管\0740\J11B.0740.B.845.935","J11B直管","J11B.0740.B.845.935","9045","31",""
"A0084E9CD363C08E25ECAA6610FE4FEDCE06893920FF12DF61DC694A1B72D3C2","2","KEEP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B.0740.B.845.939","VJMsg\J11B.0740.B.845.939","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B.0740.B.845.939","VJMsg\J11B.0740.B.845.939","VJMsg","J11B.0740.B.845.939","9045","25",""
"A0084E9CD363C08E25ECAA6610FE4FEDCE06893920FF12DF61DC694A1B72D3C2","2","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B.0740.B.845.939","VJMsg\J11B.0740.B.845.939","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J11B直管\0740\J11B.0740.B.845.939","J11B直管\0740\J11B.0740.B.845.939","J11B直管","J11B.0740.B.845.939","9045","31",""
"C12EA28E673E65A93CA8C1C82FCA400474E58CEB867D22030F17AC24E70B7083","2","KEEP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B.0740.B.845.947","VJMsg\J11B.0740.B.845.947","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B.0740.B.845.947","VJMsg\J11B.0740.B.845.947","VJMsg","J11B.0740.B.845.947","9045","25",""
"C12EA28E673E65A93CA8C1C82FCA400474E58CEB867D22030F17AC24E70B7083","2","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B.0740.B.845.947","VJMsg\J11B.0740.B.845.947","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J11B直管\0740\J11B.0740.B.845.947","J11B直管\0740\J11B.0740.B.845.947","J11B直管","J11B.0740.B.845.947","9045","31",""
"E1CADD70782C81E3BD4252C8B9AA930505F9D58D1CAF3BB2AF121DB65E142837","2","KEEP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B.0740.B.845.955","VJMsg\J11B.0740.B.845.955","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B.0740.B.845.955","VJMsg\J11B.0740.B.845.955","VJMsg","J11B.0740.B.845.955","9045","25",""
"E1CADD70782C81E3BD4252C8B9AA930505F9D58D1CAF3BB2AF121DB65E142837","2","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B.0740.B.845.955","VJMsg\J11B.0740.B.845.955","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J11B直管\0740\J11B.0740.B.845.955","J11B直管\0740\J11B.0740.B.845.955","J11B直管","J11B.0740.B.845.955","9045","31",""
"15277A70758FA0373D5171570910A98073F0318B0139F1FEB5DDBE085C0CF31E","2","KEEP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B.0740.B.845.957","VJMsg\J11B.0740.B.845.957","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B.0740.B.845.957","VJMsg\J11B.0740.B.845.957","VJMsg","J11B.0740.B.845.957","9045","25",""
"15277A70758FA0373D5171570910A98073F0318B0139F1FEB5DDBE085C0CF31E","2","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B.0740.B.845.957","VJMsg\J11B.0740.B.845.957","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J11B直管\0740\J11B.0740.B.845.957","J11B直管\0740\J11B.0740.B.845.957","J11B直管","J11B.0740.B.845.957","9045","31",""
"972881B11C2B1DB3B3B666CF73400ABA7448ABF32DFD66AC5FEFDDBB6C293882","2","KEEP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B.0740.B.845.959","VJMsg\J11B.0740.B.845.959","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B.0740.B.845.959","VJMsg\J11B.0740.B.845.959","VJMsg","J11B.0740.B.845.959","9045","25",""
"972881B11C2B1DB3B3B666CF73400ABA7448ABF32DFD66AC5FEFDDBB6C293882","2","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B.0740.B.845.959","VJMsg\J11B.0740.B.845.959","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J11B直管\0740\J11B.0740.B.845.959","J11B直管\0740\J11B.0740.B.845.959","J11B直管","J11B.0740.B.845.959","9045","31",""
"90BF228264DFE81631F9FADE13C0363ED7D5809D3A585797C52D4B9A48426DA2","2","KEEP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B.0740.B.845.963","VJMsg\J11B.0740.B.845.963","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B.0740.B.845.963","VJMsg\J11B.0740.B.845.963","VJMsg","J11B.0740.B.845.963","9045","25",""
